experiment,condition,decision_id,ocid,ai_verdict,policy_verdict,violation_codes,violations_count,policy_snapshot_id,policy_snapshot_digest,timestamp,model_id,contract_value,publication_delay_days,above_threshold,governed_by_pa23,is_modification,direct_award_justification_present,procurement_method_open_flag,supplier_id
E1,baseline,37f9f017-8ca9-4f11-89b3-107b1e51f906,ocds-b5fd17-a5097d70-4758-4a98-b1b1-bc66fbd53c09,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:38:56.624Z,gpt-5.4-2026-03-05,85097,13,false,true,false,false,,GB-CFS-321207
E1,baseline,392de516-a3bd-4223-b1d6-8421b1c99841,ocds-b5fd17-9ea92481-4dad-41d0-b9ac-c36c8b61db07,REVIEW,DENY,"[""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T11:00:26.847Z,gpt-5.4-2026-03-05,880000,7,true,true,false,false,,GB-CFS-234662
E1,baseline,39f0168c-807d-46f2-80a1-9f6d07195522,ocds-b5fd17-7ba6c1ed-566d-4b82-9816-0c5a05c23394,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T11:11:09.491Z,gpt-5.4-2026-03-05,41094.66,40,false,true,false,false,,GB-CFS-315081
E1,baseline,3a608c22-e71d-4b0f-b08c-1b1d527570ff,ocds-b5fd17-1aa65212-8d69-435a-9709-136a24ea862d,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:58:26.721Z,gpt-5.4-2026-03-05,15231,31,false,true,false,false,,GB-CFS-334110
E1,baseline,3a66b85e-2cfc-41a5-a878-a1caeb7df314,ocds-b5fd17-3c454cf7-b2ad-400b-9a90-b809553ee08c,REVIEW,DENY,"[""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:46:33.678Z,gpt-5.4-2026-03-05,1840631.18,23,true,true,false,false,,GB-COH-11173369
E1,baseline,3a85faa5-ac9f-4128-a098-daa502aa23f1,ocds-b5fd17-0dc84b6d-dc05-471c-b67b-41af016de184,REVIEW,DENY,"[""PROC-001-S53"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T11:08:04.017Z,gpt-5.4-2026-03-05,228645.39,32,true,true,false,false,,GB-CFS-334084
E1,baseline,3b3329f9-ba91-44e4-8fbe-7ab997bdc2ad,ocds-b5fd17-65510e99-22bf-48a8-8ea4-fd2f380d700d,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:57:22.313Z,gpt-5.4-2026-03-05,8400,2,false,true,false,false,,GB-CFS-320424
E1,baseline,3b8d7723-f45d-4e58-9e59-c51c582d869c,ocds-b5fd17-ef4020c6-be5f-44eb-a104-a67b969004af,ALLOW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:51:27.945Z,gpt-5.4-2026-03-05,177265.2,1,true,true,false,false,true,GB-COH-02658501
E1,baseline,3c2064bf-0a8c-4e29-92c4-2252411ab015,ocds-b5fd17-6d75ee62-b05f-4556-ba61-bea3284e834f,REVIEW,DENY,"[""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:40:05.844Z,gpt-5.4-2026-03-05,2281020,3,true,true,false,false,,GB-CFS-334146
E1,baseline,3cc499c3-acf3-4e78-a7a8-f084e30e5afc,ocds-b5fd17-f4e0264a-e950-4970-907b-0ac856666d2c,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:58:39.676Z,gpt-5.4-2026-03-05,125000,23,false,true,false,false,,GB-CFS-331103
E1,baseline,3e752e7d-c177-486e-ad32-a3284f4b8f0f,ocds-b5fd17-9b974d57-bc4b-4a8c-a7c5-4cac0dd34170,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T11:11:06.535Z,gpt-5.4-2026-03-05,101879.4,40,false,true,false,false,,GB-CFS-315081
E1,baseline,3e80a587-fd15-405a-969a-7d1036503b88,ocds-b5fd17-78e4b039-b8ca-4692-b908-f94b613f5e10,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:44:14.879Z,gpt-5.4-2026-03-05,25100.8,6,false,true,false,false,,GB-COH-02023575
E1,baseline,40004156-1724-44f0-8da9-88f72948ea94,ocds-b5fd17-38639581-76b6-4649-be30-218aa2d47b80,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T11:00:23.798Z,gpt-5.4-2026-03-05,55717.5,1,false,true,false,false,,GB-CFS-139775
E1,baseline,403ba3c2-628f-40f3-b737-e5997e167276,ocds-b5fd17-d9d2911c-2a37-4836-a3c2-fcc583adb704,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:55:37.688Z,gpt-5.4-2026-03-05,40000,29,false,true,false,false,,GB-CFS-321180
E1,baseline,408a033a-f50a-493a-89d2-4d7a2e6fed6e,ocds-b5fd17-d98bd3cd-33ea-442f-9648-35a586488fad,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T11:09:34.360Z,gpt-5.4-2026-03-05,65928.24,40,false,true,false,false,,GB-CFS-315081
E1,baseline,415d0279-8e64-46f6-ad3b-b8bff860ff7a,ocds-b5fd17-ed8524b6-77a9-4095-8379-0935eb7624be,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:59:30.095Z,gpt-5.4-2026-03-05,96000,6,false,true,false,false,,GB-CFS-334105
E1,baseline,41a3d7e7-35c3-4042-9db1-1fe8c0a14388,ocds-b5fd17-d3407d4f-f143-4ec3-8560-630fbed8e308,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:40:23.154Z,gpt-5.4-2026-03-05,49730.47,8,false,true,false,false,,GB-CFS-240747
E1,baseline,43be0d4d-19c1-4afc-9c83-65bad42842a7,ocds-b5fd17-ff851356-43c3-4e09-9eee-031faf0e2fb2,REVIEW,DENY,"[""PROC-001-S53"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T11:06:49.369Z,gpt-5.4-2026-03-05,150000,232,true,true,false,false,,GB-CFS-334087
E1,baseline,44dc75e0-d949-4c53-868f-50eb73f4bbed,ocds-b5fd17-88c8aee5-aa60-4055-bc66-be2544cdd762,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T11:03:48.534Z,gpt-5.4-2026-03-05,28819.85,87,false,true,false,false,,GB-CFS-334092
E1,baseline,462d69a4-b365-40a8-8657-69ab3a84b669,ocds-b5fd17-502ae81c-5518-4fc4-83ea-c9696e10b7dc,REVIEW,DENY,"[""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T11:06:52.482Z,gpt-5.4-2026-03-05,585507.63,2,true,true,false,false,,GB-COH-07966669
E1,baseline,49a3b4b6-d032-41af-82e4-27dbec4a7ab2,ocds-b5fd17-346522c8-f618-4262-8db7-0b52b750f629,REVIEW,DENY,"[""PROC-001-S53"",""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",3,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:48:06.806Z,gpt-5.4-2026-03-05,792282,41,true,true,false,false,,GB-COH-03127386
E1,baseline,49a9f074-fcff-49bb-a117-5ec704176664,ocds-b5fd17-e0049a2e-06b6-4a1c-9d08-105fdbaf1ce2,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T11:10:03.741Z,gpt-5.4-2026-03-05,54900.24,1,false,true,false,false,,GB-CFS-306641
E1,baseline,4a117485-3f77-4761-be79-429b673a6fdb,ocds-b5fd17-3ce2376b-e540-4a92-913e-e38799762cec,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:40:20.047Z,gpt-5.4-2026-03-05,250000,2,true,true,false,false,,GB-CFS-303672
E1,baseline,4a590de9-e36c-4d74-a8da-5334928ad541,ocds-b5fd17-58e2e3dd-b955-4c24-8c60-15f9c240ff1f,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:54:42.258Z,gpt-5.4-2026-03-05,241230.8,2,true,true,false,false,,GB-CFS-244006
E1,baseline,4c447ba6-a797-4cab-a130-c926437f7d78,ocds-b5fd17-ea8fee4a-2905-42bd-94aa-ae1cb2cf0869,REVIEW,DENY,"[""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:53:51.919Z,gpt-5.4-2026-03-05,904200,29,true,true,false,false,,GB-COH-04077975
E1,baseline,4ced9d75-4df4-49c5-985e-b67486fe6162,ocds-b5fd17-33133490-6022-4696-ae1f-8bd22702926e,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T11:05:17.177Z,gpt-5.4-2026-03-05,45727.5,34,false,true,false,false,,GB-COH-09366814
E1,baseline,4d04a06e-fe28-4f5f-8e01-62b6eb2f72aa,ocds-b5fd17-407adeab-df2d-4941-bdd8-3250b25cfb9d,REVIEW,DENY,"[""PROC-001-S53"",""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",3,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:55:09.155Z,gpt-5.4-2026-03-05,1604740.77,224,true,true,false,false,,GB-CFS-328274
E1,baseline,4d1828c9-cf61-49bf-bb0c-a4f873e67646,ocds-b5fd17-a29a701a-df51-43ac-b9ad-031bc8a6ee81,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T11:03:05.493Z,gpt-5.4-2026-03-05,162350,13,true,true,false,false,,GB-CFS-334095
E1,baseline,4f697dd5-b0d6-418e-8d2a-cb9599da084e,ocds-b5fd17-b6fd6a2c-7b11-416d-b3bd-abe48dd4f749,REVIEW,DENY,"[""PROC-001-S53"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T11:10:26.566Z,gpt-5.4-2026-03-05,307137,49,true,true,false,false,,GB-COH-144585
E1,baseline,506b2a8b-7304-4ecd-a7ce-608d7075f540,ocds-b5fd17-4a24fac3-6ff5-422d-9495-59427159a4e1,REVIEW,DENY,"[""PROC-001-S53"",""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",3,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:58:29.808Z,gpt-5.4-2026-03-05,1425000,34,true,true,false,false,,GB-CFS-333184
E1,baseline,528b85a3-d9b6-4788-b7d9-87d97078faf1,ocds-b5fd17-4aa815ee-e47c-466b-a53f-eef6ed6945da,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:48:46.955Z,gpt-5.4-2026-03-05,57576,7,false,true,false,false,,GB-COH-05766969
E1,baseline,52c02952-540e-4b05-8a24-31fea577a5d3,ocds-b5fd17-0dff97d3-88f7-48ea-b756-f64e665dd119,REVIEW,DENY,"[""PROC-002-AUTHORITY""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T11:03:38.075Z,gpt-5.4-2026-03-05,1149189.6,21,true,true,false,false,true,GB-CFS-218465
E1,baseline,56732ac9-725c-4b58-a0ab-7d33f567c958,ocds-b5fd17-f08b2593-8078-40b7-8484-64e6a761eb23,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:53:27.531Z,gpt-5.4-2026-03-05,40612.5,1,false,true,false,false,,GB-CFS-315851
E1,baseline,5736695b-ad82-4d6e-8bb3-5da3b50ee86a,ocds-b5fd17-c4f03068-9a86-4250-b9d7-58d4fdf24b31,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T11:11:19.410Z,gpt-5.4-2026-03-05,33162.24,40,false,true,false,false,,GB-CFS-315081
E1,baseline,5cb92e5b-287b-4bfd-ada0-b669be83a5a9,ocds-b5fd17-8cac0fcb-4df1-46c1-8a06-9556a2646fbe,REVIEW,DENY,"[""PROC-001-S53"",""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",3,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:47:30.961Z,gpt-5.4-2026-03-05,2009954,33,true,true,false,false,,GB-COH-144585
E1,baseline,5cf4a294-8b5a-4f3e-922d-599fc6083c97,ocds-b5fd17-0445806c-9dd0-4299-b6a4-f0def0aca3fb,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:50:38.495Z,gpt-5.4-2026-03-05,19000,43,false,true,false,false,,GB-CFS-316803
E1,baseline,5deaa9fb-1b06-47c3-95c1-bffbef654570,ocds-b5fd17-9039eeea-5db0-4c1f-8857-c004fc52f9c4,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T11:05:03.311Z,gpt-5.4-2026-03-05,102256.92,33,false,true,false,false,,GB-CFS-334088
E1,baseline,5ebe7729-eacd-4864-852e-39667a58e52b,ocds-b5fd17-a69c5779-6bfd-4307-8499-2395d597f096,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:42:22.663Z,gpt-5.4-2026-03-05,99948,34,false,true,false,false,,GB-COH-02465350
E1,baseline,5f47682d-5734-4741-ba15-7d5d60a47fe9,ocds-b5fd17-5054b9c9-fc10-45a8-9aa1-a650ca6e61c9,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:41:13.060Z,gpt-5.4-2026-03-05,200000,1,true,true,false,false,,GB-CFS-334143
E1,baseline,5f690867-3d88-49ab-8b94-ce37c75ad61b,ocds-b5fd17-0df22ca7-82f7-4161-a053-57773f43b036,REVIEW,DENY,"[""PROC-001-S53"",""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",3,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:58:00.610Z,gpt-5.4-2026-03-05,2800000,40,true,true,false,false,,GB-CFS-328038
E1,baseline,604af143-8f8e-468e-96ed-d29e9a0cdfb4,ocds-b5fd17-0862dd75-fe49-49ee-bfed-51c5faa50b7e,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T11:07:33.295Z,gpt-5.4-2026-03-05,100000,20,false,true,false,false,,GB-COH-02671593
E1,baseline,611ed8da-2f9f-402b-b91f-fd7efaf02ec8,ocds-b5fd17-612ce9e0-3652-4c7b-b553-2eb8816bfe3c,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:48:10.300Z,gpt-5.4-2026-03-05,80187.6,6,true,false,false,false,,GB-COH-06029195
E1,baseline,6128bdf3-ba44-474d-ab08-7a7709e9acfb,ocds-b5fd17-7eb5ce3b-5bf0-4065-976f-0ed43ff0530e,REVIEW,DENY,"[""PROC-001-S53"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:51:15.323Z,gpt-5.4-2026-03-05,344760,33,true,true,false,false,,GB-COH-OC336077
E1,baseline,617d6f48-0347-43a9-980a-baae8ae474c5,ocds-b5fd17-a8182fa1-ac69-4533-8d1c-ac1199da3b86,REVIEW,DENY,"[""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:52:57.631Z,gpt-5.4-2026-03-05,971530.24,1,true,true,false,false,,GB-CFS-240453
E1,baseline,61e536b2-9cde-423d-9777-c5f7f6ad7c60,ocds-b5fd17-100f7ed2-f39f-44f2-b848-9a6d8023a089,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:52:35.408Z,gpt-5.4-2026-03-05,267689.4,6,true,true,false,false,,GB-COH-02150688
E1,baseline,634f1aee-6e66-4eba-a5f5-0a4915851d15,ocds-b5fd17-90b9f0f2-e651-4b53-8885-daf98c7bb7cb,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:53:42.554Z,gpt-5.4-2026-03-05,22800,2,false,true,false,false,,GB-COH-00599323
E1,baseline,63870eef-0bf0-4663-ac1a-756ceced8cda,ocds-b5fd17-f324d78c-5e05-407c-9771-0359dc57bafc,REVIEW,DENY,"[""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",2,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T11:05:32.148Z,gpt-5.4-2026-03-05,2310685,30,true,false,false,false,,GB-CFS-242445
E1,baseline,6496da43-df25-46b4-a630-f9526b55de4d,ocds-b5fd17-907773b5-a5de-49e9-8539-aebd4b86e358,ALLOW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T11:02:23.201Z,gpt-5.4-2026-03-05,18000,1,false,true,false,false,true,GB-CFS-325247
E1,baseline,654fdc06-fa7d-4442-93f5-7fe4a46ec5d1,ocds-b5fd17-2f628de3-5713-4614-9ae5-e7864eae7aff,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T11:01:07.421Z,gpt-5.4-2026-03-05,19897,41,false,true,false,false,,GB-CFS-334102
E1,baseline,66ff6ff3-0051-421d-b5d9-cb4a707ac575,ocds-b5fd17-b48e57ce-8a01-4306-975c-5d6bf4376176,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T11:09:37.322Z,gpt-5.4-2026-03-05,102207.06,43,false,true,false,false,,GB-CFS-325936
E1,baseline,6700616b-d5ae-4c90-8c68-0bcf5d2b300f,ocds-b5fd17-a340c769-70cc-4c57-99d2-e959639a4857,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:58:04.127Z,gpt-5.4-2026-03-05,14000,15,false,true,false,false,,GB-CFS-235415
E1,baseline,672a826f-289b-457b-a920-504802ba3955,ocds-b5fd17-20cc2c48-63b4-48bb-b8e1-499f640925b9,ALLOW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:51:54.177Z,gpt-5.4-2026-03-05,48971.52,30,false,true,false,false,true,GB-CFS-334122
E1,baseline,686b7dde-7735-4ba6-bd6a-b4107b678986,ocds-b5fd17-0a6beeec-f6d3-4608-8d47-1e03dbd16bd6,REVIEW,DENY,"[""PROC-005-OPEN-TENDER""]",1,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:38:46.325Z,gpt-5.4-2026-03-05,158328,6,true,true,false,false,,GB-CFS-334149
E1,baseline,6a586bb2-559c-4f17-8d76-77aa618f27b2,ocds-b5fd17-65fa64c3-0bf0-47b1-a6cf-f39169c8c969,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:47:41.038Z,gpt-5.4-2026-03-05,32666.3,8,false,true,false,false,,GB-COH-SC108909
E1,baseline,6ab4ed98-f1a8-4d8f-921b-73dfb7d1189e,ocds-b5fd17-15de41c8-6af4-43b7-ba83-52ca4b239a87,REVIEW,DENY,"[""PROC-001-S53"",""PROC-002-AUTHORITY"",""PROC-005-OPEN-TENDER""]",3,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T11:00:50.407Z,gpt-5.4-2026-03-05,1616863,64,true,true,false,false,,GB-CFS-229419
E1,baseline,6b3d0efa-17d2-41fe-adcc-259f4a456396,ocds-b5fd17-8b89e37d-192e-48cd-9896-5336fb3b3406,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:59:46.477Z,gpt-5.4-2026-03-05,125000,23,false,true,false,false,,GB-CFS-331082
E1,baseline,6b60ddae-bbe9-4c22-b57f-6120fd607b65,ocds-b5fd17-f3b37b12-f836-499a-9522-b05c91268317,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T11:11:22.390Z,gpt-5.4-2026-03-05,31653.48,32,false,true,false,false,,GB-CFS-328020
E1,baseline,6ba0bc10-7d43-4a5e-ac87-b19c3a5fc1be,ocds-b5fd17-756d33dd-56b6-4e6c-890d-7205f87fd8ab,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:50:26.120Z,gpt-5.4-2026-03-05,115410.8,22,false,true,false,false,,GB-CFS-245050
E1,baseline,6beb4568-33b0-403f-b14c-4c89ff9e4ec8,ocds-b5fd17-d2d70a15-1847-4dce-98b7-5868d953ab2f,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:45:03.988Z,gpt-5.4-2026-03-05,27553.28,51,false,true,false,false,,GB-COH-02023575
E1,baseline,6c397ff8-301c-4b71-9105-c52092ca71df,ocds-b5fd17-56c92bb7-d876-4bbb-90f2-b8b5e090f0df,REVIEW,ALLOW,[],0,cbf12348-6248-48f7-a06f-4e0304cc237e,5d7d800186d4eda4a05f926bcaa34b23d56b31d923016cc6467952ee8fc0cc9d,2026-05-18T10:41:43.030Z,gpt-5.4-2026-03-05,120000,92,false,true,false,false,,GB-COH-01188070
