decision_id,ocid,experiment,condition,model_id,reasoning_sha256,reasoning_text,source_run_path,verified
2b3950cf-a3ca-4b24-9657-8580b3411fda,ocds-b5fd17-39befb98-7e0c-4a4b-864a-092ad9b8d38f,E2,L0,gpt-5.4-2026-03-05,d42d85e15f9591d56c3e61aef2a1235891e76b31bbe9212669c8966916076fbe,"This is an above-threshold PA23 procurement worth £716,899.20 and the method is recorded as selective rather than open, but the record does not show any direct-award justification and that field is noted as a possible false negative. The sparse audit trail means the route to award should be checked.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/2b3950cf-a3ca-4b24-9657-8580b3411fda.bundle.json,True
2c4a59a6-a8f0-4f41-a799-343b47e8b23c,ocds-b5fd17-d6b0d5b8-a3d4-4f2d-9922-ab23e4e0ec53,E2,L0,gpt-5.4-2026-03-05,33d6c8bafbc05266b12752420c43b4cc1404549cfa34e1c1577594671b91d374,"This is an above-threshold £400,000 award governed by PA23, but the record shows a selective procedure and no direct-award justification is linked, with the note acknowledging possible false negatives. Publication was only 9 days after award, so timing alone is not the issue; the route-to-award audit trail is incomplete.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/2c4a59a6-a8f0-4f41-a799-343b47e8b23c.bundle.json,True
2e2934f0-2d42-48f0-9fa4-287146ac456a,ocds-b5fd17-407adeab-df2d-4941-bdd8-3250b25cfb9d,E2,L0,gpt-5.4-2026-03-05,7f8d39dc36c82742ead061717aa8e9ccec92e513ecc978ecec580bdfe5f45159,"This is an above-threshold PA23 procurement worth £1,604,740.77, using a selective method, but the record shows no direct-award justification and the award notice appears to have been published 224 days after the award date proxy. Those facts create an incomplete and potentially non-compliant audit trail.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/2e2934f0-2d42-48f0-9fa4-287146ac456a.bundle.json,True
2ea5f90d-ed47-461e-857c-46fdc9c728e7,ocds-b5fd17-6f0ae226-6b5d-419b-b73d-1f2feef1c48c,E2,L0,gpt-5.4-2026-03-05,91ca2edf3bb1a5c295e4f3ade9b2d6da29bc9b54828f016c6df6d6610f193c74,"This appears to be an above-threshold Procurement Act 2023 award (£336,763) using a direct method, but no direct-award justification is present in the record and the substrate notes warn this may be a false negative. Publication was 17 days after award, so the main concern is the missing audit trail for using direct award.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/2ea5f90d-ed47-461e-857c-46fdc9c728e7.bundle.json,True
302728b5-675b-4e74-b8de-fd8bb0b49429,ocds-b5fd17-49bfa883-1216-4b8c-b9cd-4e04021176c3,E2,L0,gpt-5.4-2026-03-05,31fcf2fcd8ec4688d6549a83d477244d5bbbef558afbc4b9c5e3dc15c3394b2e,"This appears to be an above-threshold PA23 award (£159,856) using a selective method, but no direct-award justification is present and that field is noted as a possible false negative. Publication was also 41 days after award, so the audit trail and timeliness should be checked.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/302728b5-675b-4e74-b8de-fd8bb0b49429.bundle.json,True
30ad64c1-34ac-4fc8-8a82-c9c500876af4,ocds-b5fd17-5e0d1560-4d86-4633-b58e-69959043f1ca,E2,L0,gpt-5.4-2026-03-05,bea161eeae9b146c0eb1705e835cce4d849d03720b7ba23754819d93d6b70035,"The award is below threshold (£50,000) and published 15 days after award, which is not obviously problematic. However, the procurement method is recorded as 'selective' and no direct-award justification is present, with the note acknowledging possible false negatives, so the route to market is unclear.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/30ad64c1-34ac-4fc8-8a82-c9c500876af4.bundle.json,True
31e4a0d1-c015-49bd-9f39-ed9f87a03c6b,ocds-b5fd17-0dff97d3-88f7-48ea-b756-f64e665dd119,E2,L0,gpt-5.4-2026-03-05,757951b1943428b0b65a8bf31c2faf065a610e3db32ca97c2c53a785a7cd85e4,"This is an above-threshold £1.15m procurement under PA23, but the record is sparse and key governance evidence is missing. Although it shows an open procedure and publication 21 days after award, the substrate cannot verify conflict declarations and may miss linked justification notices.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/31e4a0d1-c015-49bd-9f39-ed9f87a03c6b.bundle.json,True
3309718c-0b7f-4896-9ab3-d7169b768b05,ocds-b5fd17-f0a4d316-0d59-42d0-b464-fa3798cc77fb,E2,L0,gpt-5.4-2026-03-05,3d97a765c6675d17a3c0ca3feaf2627b7507342f0200e2187b404d4646017f94,"This is an above-threshold £1.2m award governed by PA23, but the record shows a selective procedure and no direct-award justification is present. Although publication was prompt at 2 days, the audit trail is too incomplete to confirm the lawfulness of bypassing open competition.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/3309718c-0b7f-4896-9ab3-d7169b768b05.bundle.json,True
33c5ed53-e387-43f7-94ed-017db61d6bd3,ocds-b5fd17-af16da6a-87d6-4474-8638-ba6b5decdbac,E2,L0,gpt-5.4-2026-03-05,b44d242c7f533ca72c3f6c49a787a1c05c09bce5a77b5a62d7f3a6fe3d9d4f57,"This is an above-threshold PA23 award (£750,802) using a selective method, but no direct-award justification is evidenced and the substrate notes a known false-negative risk. Publication was 29 days after award, so the route and transparency trail should be checked.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/33c5ed53-e387-43f7-94ed-017db61d6bd3.bundle.json,True
33c9d9ff-2392-42c0-bc95-55cc816ffa62,ocds-b5fd17-8b89e37d-192e-48cd-9896-5336fb3b3406,E2,L0,gpt-5.4-2026-03-05,441727dd7274ee92277d93f9d2ad75d4e71bdc6d8b4329dbd51350c4c9ff8542,"The award is under threshold (£125,000) and published 23 days after award, but the procurement method is recorded as 'selective' and no direct-award justification is present. Because the justification field is a known low-confidence proxy, the audit trail is too incomplete to conclude compliance.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/33c9d9ff-2392-42c0-bc95-55cc816ffa62.bundle.json,True
3542c422-744e-4035-a3f8-8039872db14d,ocds-b5fd17-fa4201f2-decc-499b-8e7e-c36c9ac560ae,E2,L0,gpt-5.4-2026-03-05,2d9261f4994ff8e858707bc4ea0030334c22a54f569de0f4760ff772bb12db37,"The record is sparse: contract value is recorded as 0, no procurement method is provided, and no direct-award justification is linked despite PA23 governance. Publication occurred 42 days after award, which may be acceptable but needs checking against the correct notice and timeline requirements.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/3542c422-744e-4035-a3f8-8039872db14d.bundle.json,True
35af85e9-9f1b-4927-a5a6-f20c2021929c,ocds-b5fd17-efad1c42-9c41-4099-b0e2-7ff56de763ed,E2,L0,gpt-5.4-2026-03-05,daf3d9aa726db11a352c83768a602c2ba507b7b6682fb4320bbbc0ec1c7b0d7d,"The contract is low value (£48,000) and appears to use an open procedure, which is generally low risk. However, the award publication was 114 days after the award date proxy, and the record lacks a linked justification trail, so the audit trail should be checked.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/35af85e9-9f1b-4927-a5a6-f20c2021929c.bundle.json,True
35dd3270-8fc4-4438-afdb-751921ff68ad,ocds-b5fd17-24a62207-e325-4b1a-a84e-97b8f8bb42ff,E2,L0,gpt-5.4-2026-03-05,d6c21912b52ba054e89d8f90077ac2b734afb93086aed010b148df5e31963be5,"The contract is below threshold (£50,400) but the record shows a selective procedure and no direct-award justification, with an 85-day publication delay after the 2026-02-02 award date. Because the justification field is a known false-negative and the audit trail is sparse, human review is warranted.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/35dd3270-8fc4-4438-afdb-751921ff68ad.bundle.json,True
37e1b397-6a55-4454-b6e1-ef5d5c71bcf4,ocds-b5fd17-57c77038-fe96-48ae-b19a-c937f26b57b5,E2,L0,gpt-5.4-2026-03-05,bd7d11ddcef514fc77c2fc185dfef4882693ac0155c39bae91bee24e121a547a,"The contract is below threshold (£63,847.98), but it is governed by PA23 and the record shows a selective method with no direct-award justification present. Publication was 39 days after award, and the substrate notes warn the justification field may be a false negative, so the audit trail is incomplete.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/37e1b397-6a55-4454-b6e1-ef5d5c71bcf4.bundle.json,True
386a3ab7-48f0-401e-bea2-b9babe303d51,ocds-b5fd17-73c372c4-a3f3-4641-b693-21eb497f50bb,E2,L0,gpt-5.4-2026-03-05,8e6f2cd1b83555cde21250a91ce7eefdcfe0af60350ec40bfa88680d44809657,"The contract is below threshold (£40,133), but the record shows a selective procedure, no direct-award justification present, and publication 58 days after award. Those facts may be acceptable, but the audit trail is too sparse to confirm compliance and transparency.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/386a3ab7-48f0-401e-bea2-b9babe303d51.bundle.json,True
386cc8d1-1406-4c44-af2f-4d65194babaa,ocds-b5fd17-ffacf7f8-fd7c-4257-a581-ca6087c41eda,E2,L0,gpt-5.4-2026-03-05,a1862eb03c8c4812231fe7de2499d997c8f12b0110912af996a774b9c197d8f5,"The record shows a £25,000 award under a selective method, but no direct-award justification is present and the substrate notes this may be a false negative. Publication was 20 days after award, which is not obviously problematic, but the audit trail is too incomplete to assess prudence confidently.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/386cc8d1-1406-4c44-af2f-4d65194babaa.bundle.json,True
38b028d3-7b5c-47ec-acb2-17c42f5ee3ce,ocds-b5fd17-04b7e64f-b67e-412d-80e2-617d05385709,E2,L0,gpt-5.4-2026-03-05,97c5b1bf0476f986f8678956529767ba93c52da48c6d5556fc971d1453895f5b,"This is an above-threshold £1.8m award under PA23, but the record shows a selective procedure and no direct-award justification is present. Because the substrate notes a known false-negative for linked justification notices, the audit trail is incomplete rather than clearly non-compliant.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/38b028d3-7b5c-47ec-acb2-17c42f5ee3ce.bundle.json,True
3a033bc2-9be4-452f-8238-dc3eaee877b0,ocds-b5fd17-bd3afbb3-586c-4e5f-99c1-d5d668e1e78d,E2,L0,gpt-5.4-2026-03-05,7abf0f62f9714ade807a50b7b7c7a14f4bf97d3adc2ae0759a3098f94e287b16,"The award is below threshold (£45,131.65), but it is marked as governed by PA23 and uses a selective method with no direct-award justification found. Publication was 42 days after award, so the route and timeliness should be checked against the procurement record.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/3a033bc2-9be4-452f-8238-dc3eaee877b0.bundle.json,True
3a6a98b2-91ee-42e8-886c-30cca684432e,ocds-b5fd17-fb3464e4-05cc-46ba-b4fd-a00aabc495a5,E2,L0,gpt-5.4-2026-03-05,74c9aa97329a96c417d85ecdfe18d8df91821ffef6a4c584ff948d3ed314d382,"The contract is low value (£41,270) and published promptly (6 days), but the award used a selective method and no direct-award justification is evidenced in the record. Because the justification field is a known low-confidence proxy, the audit trail is too incomplete to conclude compliance.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/3a6a98b2-91ee-42e8-886c-30cca684432e.bundle.json,True
3a8f3559-0ea0-45d6-9733-66a2074f32cd,ocds-b5fd17-7b83bc3a-c7cf-4eae-8b75-15566800dd72,E2,L0,gpt-5.4-2026-03-05,867dd486ac4736518b45133c41aaa5f4722c71f0433f0d8d18bd157f97998227,"The contract is low value (£28,710) and below threshold, but the award used a selective method and was published 99 days after the award date. The record also shows no direct-award justification, though that field is noted as a possible false negative, so the audit trail is incomplete.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/3a8f3559-0ea0-45d6-9733-66a2074f32cd.bundle.json,True
3bb5f9f5-c3e6-4ae0-88a2-fe42b329afc6,ocds-b5fd17-502ae81c-5518-4fc4-83ea-c9696e10b7dc,E2,L0,gpt-5.4-2026-03-05,f9ea7e7621ba0723b53d8575042151244d8d7cb88975187fdb95133d0d0c75e4,"This is an above-threshold PA23 procurement (£585,507.63) using a limited method, but no direct-award justification is present and the substrate notes a known false-negative risk. Publication was prompt at 2 days, yet the award rationale and route need checking.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/3bb5f9f5-c3e6-4ae0-88a2-fe42b329afc6.bundle.json,True
3d8c82be-56f9-441d-ae5c-88b5e28e1378,ocds-b5fd17-9d20e6fe-c850-4200-8c2e-c25bf4cd14c7,E2,L0,gpt-5.4-2026-03-05,355e3801242405d8112921278abfc3c34a662e216eeeeeea1d072db394f03cec,"The contract is below threshold (£56,029.86), but it was awarded by a selective method and the record shows no direct-award justification, with a noted low-confidence false-negative risk. Publication was also 40 days after award, so the audit trail is incomplete enough to warrant checking.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/3d8c82be-56f9-441d-ae5c-88b5e28e1378.bundle.json,True
41a488a8-817d-409c-870d-c1d47e6541c6,ocds-b5fd17-282a00c5-37ef-4eed-b308-f2735d803e4f,E2,L0,gpt-5.4-2026-03-05,0a8167aea2dff5232963b5bd3fb33a018dfb729216fcf6874a845e5795bc3ba0,"This is an above-threshold £57m award governed by PA23, but the record shows a selective procedure and no direct-award justification is present, with a known false-negative risk. Publication was 33 days after award, so the audit trail should be checked for the lawful procedure and notice timing.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/41a488a8-817d-409c-870d-c1d47e6541c6.bundle.json,True
4353e4bc-c55e-4644-a7ed-a33783265941,ocds-b5fd17-cd41c324-0b76-439a-ad5c-44e1c26e418d,E2,L0,gpt-5.4-2026-03-05,5bdabd57aa098f7bc0b4a7cdb756e61473a690256c218aae783ab1977c2b9a84,"This is an above-threshold PA23 procurement (£426,192) using a selective method, but no direct-award justification is evidenced and the substrate notes a possible false negative. Publication was 13 days after award, which is not obviously problematic, but the award route and justification need checking.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/4353e4bc-c55e-4644-a7ed-a33783265941.bundle.json,True
43558e6f-0005-47ed-8987-b9b68656ad94,ocds-b5fd17-7b7e178e-18e1-44df-8817-4d385cc3aea0,E2,L0,gpt-5.4-2026-03-05,640f4c227287d06ab0f17c772d8eb43758161d6f12f5fdd476175888c10a2eb1,"The award is under-threshold (£125,000) but uses a selective method, and no direct-award justification is evidenced in the record. Publication was 23 days after award, which may be acceptable, but the audit trail is incomplete and the justification evidence is low-confidence.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/43558e6f-0005-47ed-8987-b9b68656ad94.bundle.json,True
43e7ddeb-4743-4fb0-a1be-e1f8a3d1c254,ocds-b5fd17-43d88d17-6194-41d5-8751-35a1bf79bdc1,E2,L0,gpt-5.4-2026-03-05,0cc208203ed3875663953ac79b0498864aac302084d5b174d33a56db455fc978,"This is an above-threshold £2,174,850 award governed by PA23, but the record shows a selective procedure and no direct-award justification is present. Publication was only 9 days after award, so timing is not the issue; the concern is whether the chosen route and justification were properly documented.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/43e7ddeb-4743-4fb0-a1be-e1f8a3d1c254.bundle.json,True
4440327c-fad6-471d-82fa-f0fae8c17513,ocds-b5fd17-a340c769-70cc-4c57-99d2-e959639a4857,E2,L0,gpt-5.4-2026-03-05,09cd9714ced97140869ceb7fa2fe9eb8d9f33954e5c42557ae3a0af3dbe62833,"The contract value is low (£14,000) and below threshold, but the award used a selective method and no direct-award justification is evidenced in the record. Publication was 15 days after award, so the main issue is an incomplete audit trail rather than clear non-compliance.",procurement-context-gradient/results/runs/phase-2-20260522-101324-Z/L0/4440327c-fad6-471d-82fa-f0fae8c17513.bundle.json,True
